record,idx,peak_val,width,rise_fall,rr_prev_ms,beat_count,sqi,motion,bpm,tp,nearest_gold_ms,nearest_gold_abs_ms
73,865,18245.04464539478,14,11.0,1030.0,3,0.9890100460920087,0,0,True,80.0,80.0
73,1378,17443.24274492683,14,11.0,1026.0,4,0.9804759214296153,0,0,True,80.0,80.0
73,1891,19240.184040337605,14,11.0,1026.0,5,0.9767319346579867,0,0,True,80.0,80.0
73,2406,16673.006999448142,14,11.0,1030.0,6,0.9789622923229648,0,0,True,78.0,78.0
73,2895,4171.9472299523895,11,8.0,978.0,7,0.9762577450676445,0,0,True,40.0,40.0
73,3426,18977.30816664259,15,12.0,1062.0,8,0.9767999370557063,0,0,True,82.0,82.0
73,3934,18185.053543371185,14,11.0,1016.0,9,0.9791205032140785,0,0,True,80.0,80.0
73,4439,21061.60714368264,14,11.0,1010.0,10,0.9813342741902719,0,0,True,80.0,80.0
73,4919,3954.3766732840036,11,8.0,960.0,11,0.9832641729826708,0,0,False,1040.0,1040.0
74,51,275.2891120537246,29,26.0,0.0,1,0.4393114895774276,0,0,False,-1154.0,1154.0
74,292,26.347075438101562,120,118.0,482.0,2,0.9999972425827476,0,0,False,-672.0,672.0
74,695,2451.0250386885023,19,16.0,806.0,3,0.9916042875836488,0,0,True,134.0,134.0
74,1167,558.4895604063236,12,9.0,944.0,4,0.9863501275590232,0,0,True,82.0,82.0
74,1667,646.9531721580313,13,10.0,1000.0,5,0.9804173991532477,0,0,True,82.0,82.0
74,2125,140.5637936963471,10,7.0,916.0,6,0.981563290080757,0,0,True,-8.0,8.0
74,2389,267.15666934500234,72,69.0,528.0,7,0.9796079691977684,0,0,False,-488.0,488.0
74,2669,675.8654641832156,12,9.0,560.0,8,0.9822682907531587,0,0,True,72.0,72.0
74,3168,503.545232255718,13,10.0,998.0,9,0.9827877083289094,0,0,True,98.0,98.0
74,3654,4571.054730137589,20,17.0,972.0,10,0.9845364155420725,0,0,True,52.0,52.0
74,3894,304.62768811003195,21,18.0,480.0,11,0.9889640504647961,0,0,False,-474.0,474.0
74,4169,772.0164467897401,15,12.0,550.0,12,0.9901238534480196,0,0,True,76.0,76.0
74,4670,614.2588895968556,12,9.0,1002.0,13,0.9842331299020943,0,0,True,84.0,84.0
75,65,182.77781503702224,19,16.0,0.0,1,0.43699123058508843,0,0,False,-1064.0,1064.0
75,347,424.11436815030976,71,68.0,564.0,2,0.9999995776269806,0,0,False,-500.0,500.0
75,640,21612.380620073556,17,14.0,586.0,3,0.9903059843606856,0,0,True,86.0,86.0
75,1123,22972.473733643063,17,14.0,966.0,4,0.9865874773908507,0,0,True,86.0,86.0
75,1612,21150.71078002999,17,14.0,978.0,5,0.9815932914778132,0,0,True,86.0,86.0
75,2100,20557.94833424412,17,14.0,976.0,6,0.9808179658177929,0,0,True,86.0,86.0
75,2579,24001.950581546313,17,14.0,958.0,7,0.979731202289806,0,0,True,86.0,86.0
75,3063,21152.6474297827,17,14.0,968.0,8,0.9771914003312582,0,0,True,86.0,86.0
75,3545,19463.150095077395,17,14.0,964.0,9,0.9790400303887056,0,0,True,86.0,86.0
75,4017,22356.606192324936,17,14.0,944.0,10,0.9817472432381148,0,0,True,86.0,86.0
75,4494,21914.8905294593,17,14.0,954.0,11,0.9804251973113963,0,0,True,86.0,86.0
75,4975,20955.397252120227,17,14.0,962.0,12,0.9813135294215629,0,0,False,1048.0,1048.0
76,52,3776.825097025509,23,20.0,0.0,1,0.4390850455333388,0,0,False,-1212.0,1212.0
76,304,19545.55136709181,15,12.0,504.0,2,0.9800939958357555,0,0,False,-708.0,708.0
76,699,25677.821061762872,15,12.0,790.0,3,0.9844468121314471,0,0,True,82.0,82.0
76,1101,27743.939807444833,15,12.0,804.0,4,0.9875827634745503,0,0,True,86.0,86.0
76,1509,22778.225416915455,14,11.0,816.0,5,0.9888436339703328,0,0,True,80.0,80.0
76,1907,23152.29324587332,15,12.0,796.0,6,0.9893998289515114,0,0,True,84.0,84.0
76,2313,26778.491609411092,15,12.0,812.0,7,0.9890612556305542,0,0,True,82.0,82.0
76,2724,27110.949780262374,15,12.0,822.0,8,0.991275393868113,0,0,True,80.0,80.0
76,3129,19354.391611909545,15,12.0,810.0,9,0.9921048597330748,0,0,True,82.0,82.0
76,3529,25810.46931927015,15,12.0,800.0,10,0.9918007706682264,0,0,True,82.0,82.0
76,3923,32948.2082474637,15,12.0,788.0,11,0.9918137144683021,0,0,True,82.0,82.0
76,4316,29689.477798363136,15,12.0,786.0,12,0.9917012125237266,0,0,True,82.0,82.0
76,4698,31758.06441851524,15,12.0,764.0,13,0.9920098584062901,0,0,True,80.0,80.0
77,54,95.76587317813554,28,25.0,0.0,1,0.4386655579416643,0,0,False,-1340.0,1340.0
77,299,1164.918316433023,34,31.0,490.0,2,0.9999939426051392,0,0,False,-850.0,850.0
77,550,340.45879021825755,69,66.0,502.0,3,0.9983099133837321,0,0,False,-348.0,348.0
77,808,2849.5381939893737,75,72.0,516.0,4,0.9998166431014675,0,0,False,168.0,168.0
77,1076,1639.2511271882972,24,21.0,536.0,5,0.9931146305405432,0,0,True,-88.0,88.0
77,1546,5053.9270959372325,10,7.0,940.0,6,0.973528177275907,0,0,True,40.0,40.0
77,1946,4836.781967245083,10,7.0,800.0,7,0.9516001622144913,0,0,True,38.0,38.0
77,2283,1682.445439544715,18,15.0,674.0,8,0.9495348917328512,0,0,True,-96.0,96.0
77,2744,4603.681799410445,10,7.0,922.0,9,0.9448106178112535,0,0,True,42.0,42.0
77,3144,6688.5049341651265,10,7.0,800.0,10,0.9342359246268503,0,0,True,42.0,42.0
77,3545,5264.0559246849425,11,8.0,802.0,11,0.9344861586160768,0,0,True,40.0,40.0
77,3946,4398.356526239358,10,7.0,802.0,12,0.928077494356194,0,0,True,38.0,38.0
77,4350,4487.800681900191,10,7.0,808.0,13,0.9188428093643578,0,0,True,40.0,40.0
77,4688,1898.0053779106042,35,32.0,676.0,14,0.9207617657340035,0,0,False,716.0,716.0
78,53,617.0862068406901,30,27.0,0.0,1,0.43886992369145444,0,0,False,-1360.0,1360.0
78,297,17740.96640326071,19,16.0,488.0,2,0.9999970489825932,0,0,False,-872.0,872.0
78,753,5912.672310308819,10,7.0,912.0,3,0.9785784602589643,0,0,True,40.0,40.0
78,1141,21089.093321876197,19,16.0,776.0,4,0.971231042566809,0,0,True,88.0,88.0
78,1711,18385.986250150985,18,15.0,1140.0,5,0.9739334969289661,0,0,True,86.0,86.0
78,2201,21178.14159268031,18,15.0,980.0,6,0.9734089480237744,0,0,True,86.0,86.0
78,2689,19309.592740921747,18,15.0,976.0,7,0.9732267624828552,0,0,True,84.0,84.0
78,3174,17524.873245847597,19,16.0,970.0,8,0.9737363526835605,0,0,True,86.0,86.0
78,3621,6789.360138337795,10,7.0,894.0,9,0.9717197552317296,0,0,True,40.0,40.0
78,4090,5578.7097772232755,9,6.0,938.0,10,0.9684746239470062,0,0,True,38.0,38.0
78,4573,5241.761204458794,9,6.0,966.0,11,0.9671842253564616,0,0,False,1004.0,1004.0
79,54,724.2842781596385,33,30.0,0.0,1,0.4386655579416643,0,0,False,-1138.0,1138.0
79,329,240.0647068834356,109,106.0,550.0,2,0.9999983025141671,0,0,False,-588.0,588.0
79,571,215.8074063394625,15,12.0,484.0,3,0.9999700458830864,0,0,True,-104.0,104.0
79,835,719.8557672250172,24,21.0,528.0,4,0.9999983444633072,0,0,False,424.0,424.0
79,1202,11219.8908115641,11,8.0,734.0,5,0.9728957771641226,0,0,True,72.0,72.0
79,1719,13786.892780964228,13,10.0,1034.0,6,0.9710100243694492,0,0,True,82.0,82.0
79,2236,2029.9685746868113,9,6.0,1034.0,7,0.9659429718610295,0,0,True,38.0,38.0
79,2781,1976.592733327186,10,7.0,1090.0,8,0.9643632189164159,0,0,True,38.0,38.0
79,3327,13470.691671425162,12,9.0,1092.0,9,0.9396570408171429,0,0,True,76.0,76.0
79,3817,2066.268363227087,9,6.0,980.0,10,0.9487516975292242,0,0,True,40.0,40.0
79,4335,2112.7316103616986,9,6.0,1036.0,11,0.9525027154741026,0,0,True,38.0,38.0
79,4867,1876.3488967316036,9,6.0,1064.0,12,0.9564677448711522,0,0,False,1102.0,1102.0
80,52,1322.3282760201987,27,24.0,0.0,1,0.4390850455333388,0,0,False,-664.0,664.0
80,315,182.2200269344402,14,11.0,526.0,2,0.9984929713742775,0,0,True,-138.0,138.0
80,798,9222.137154720729,10,7.0,966.0,3,0.9848134476228995,0,0,True,40.0,40.0
80,1196,9860.907613302534,10,7.0,796.0,4,0.9725829252675201,0,0,True,40.0,40.0
80,1597,10625.492439589656,10,7.0,802.0,5,0.9649812486262235,0,0,True,38.0,38.0
80,2001,9143.914606423854,10,7.0,808.0,6,0.9640592118806636,0,0,True,40.0,40.0
80,2399,9545.081151405251,10,7.0,796.0,7,0.9630729174252457,0,0,True,40.0,40.0
80,2800,9470.538998002272,10,7.0,802.0,8,0.9637173639627572,0,0,True,40.0,40.0
80,3208,9687.677813505117,10,7.0,816.0,9,0.9632643218591463,0,0,True,40.0,40.0
80,3613,9973.127152238538,10,7.0,810.0,10,0.9638373592230194,0,0,True,40.0,40.0
80,4018,9412.690765684918,10,7.0,810.0,11,0.9639778212188059,0,0,True,40.0,40.0
80,4423,9589.856981454173,9,6.0,810.0,12,0.9636605596926459,0,0,True,38.0,38.0
80,4817,9939.937737758899,10,7.0,788.0,13,0.961627734863542,0,0,False,826.0,826.0
81,52,756.6409230736996,30,27.0,0.0,1,0.4390850455333388,0,0,False,-1124.0,1124.0
81,371,55.67463899514669,19,16.0,638.0,2,0.999999928635488,0,0,False,-486.0,486.0
81,654,34414.24955021306,15,12.0,566.0,3,0.9923751632444802,0,0,True,80.0,80.0
81,1058,31302.323265175968,14,11.0,808.0,4,0.9894776347429578,0,0,True,80.0,80.0
81,1436,36104.0637160421,15,12.0,756.0,5,0.9880174060548896,0,0,True,80.0,80.0
81,1836,36699.41505259498,15,12.0,800.0,6,0.9878524052590982,0,0,True,80.0,80.0
81,2189,8131.4089751312695,9,6.0,706.0,7,0.9878561488561821,0,0,True,38.0,38.0
81,2574,8247.356004388737,10,7.0,770.0,8,0.9863303294535275,0,0,True,40.0,40.0
81,2952,7290.055263990493,10,7.0,756.0,9,0.9849055115592278,0,0,True,40.0,40.0
81,3349,30109.83810205917,15,12.0,794.0,10,0.983605811851082,0,0,True,80.0,80.0
81,3728,33600.442611825405,15,12.0,758.0,11,0.9847504733910224,0,0,True,80.0,80.0
81,4116,7692.298617226375,10,7.0,776.0,12,0.9866435752204044,0,0,True,40.0,40.0
81,4555,32315.639290016163,15,12.0,878.0,13,0.9858716104873527,0,0,True,80.0,80.0
82,54,79.51041977987576,18,15.0,0.0,1,0.4386655579416643,0,0,False,-1740.0,1740.0
82,309,357.1635344985948,69,66.0,510.0,2,0.9999957875957993,0,0,False,-1230.0,1230.0
82,889,232.72487520859644,14,11.0,1160.0,3,0.9789854260360618,0,0,True,-70.0,70.0
82,1175,360.1225815295813,81,78.0,572.0,4,0.997033469323935,0,0,False,502.0,502.0
82,1481,473.90911178157137,14,11.0,612.0,5,0.9941934325707733,0,0,True,-70.0,70.0
82,2117,3668.6266255757787,9,6.0,1272.0,6,0.9723909633553274,0,0,True,66.0,66.0
82,2734,20553.603056073367,16,13.0,1234.0,7,0.961749166987552,0,0,True,112.0,112.0
82,3307,17029.17910408047,16,13.0,1146.0,8,0.9616066724226435,0,0,True,112.0,112.0
82,3871,16970.130458837913,16,13.0,1128.0,9,0.9651982616765679,0,0,True,112.0,112.0
82,4429,4186.437874438414,9,6.0,1116.0,10,0.9694981114211604,0,0,True,66.0,66.0
82,4987,2820.746244520482,9,6.0,1116.0,11,0.9622204822889201,0,0,False,1182.0,1182.0
83,53,47.02647028034224,19,16.0,0.0,1,0.43886992369145444,0,0,False,-664.0,664.0
83,297,23.995221030262126,29,26.0,488.0,2,0.999997216252589,0,0,False,-176.0,176.0
83,548,744.2420015589668,22,19.0,502.0,3,0.9999999473206513,0,0,False,-276.0,276.0
83,1264,1727.8385496350297,16,13.0,1432.0,4,0.9856170654048428,0,0,True,120.0,120.0
83,1826,1243.490060437284,16,13.0,1124.0,5,0.9816455122551497,0,0,True,122.0,122.0
83,2249,1376.6032351384551,34,31.0,846.0,6,0.9799483272842411,0,0,False,160.0,160.0
83,2633,1763.4889676778616,15,12.0,768.0,7,0.9822355159807633,0,0,True,32.0,32.0
83,3324,1700.6486152389898,16,13.0,1382.0,8,0.9798553854140434,0,0,True,120.0,120.0
83,3827,1736.8765833101431,16,13.0,1006.0,9,0.9766422252466924,0,0,True,122.0,122.0
83,4190,1834.331013857901,15,12.0,726.0,10,0.9699455452742537,0,0,True,116.0,116.0
83,4646,1020.4719834401461,20,17.0,912.0,11,0.9703563360710968,0,0,True,88.0,88.0
84,53,11425.003032731967,21,18.0,0.0,1,0.43886992369145444,0,0,False,-1354.0,1354.0
84,308,2982.540416577765,67,64.0,510.0,2,0.9955196321610814,0,0,False,-844.0,844.0
84,749,2160.310703969151,9,6.0,882.0,3,0.9891231817749468,0,0,True,38.0,38.0
84,1279,16073.100701262712,24,21.0,1060.0,4,0.985451606479486,0,0,True,100.0,100.0
84,1779,15566.865510328373,24,21.0,1000.0,5,0.9874428299028173,0,0,True,100.0,100.0
84,2248,2027.1588521532008,9,6.0,938.0,6,0.9881845371851135,0,0,True,38.0,38.0
84,2749,2697.4781406282314,9,6.0,1002.0,7,0.9840092943085794,0,0,True,40.0,40.0
84,3279,15238.816098669002,24,21.0,1060.0,8,0.9822043351126157,0,0,True,100.0,100.0
84,3748,2306.1128570401224,9,6.0,938.0,9,0.9854671973075104,0,0,True,38.0,38.0
84,4280,14771.008583357869,25,22.0,1064.0,10,0.9865237777485633,0,0,True,102.0,102.0
84,4767,15431.477812743396,13,10.0,974.0,11,0.988350427868825,0,0,False,1076.0,1076.0
85,52,822.0962168199248,20,17.0,0.0,1,0.4390850455333388,0,0,False,-1340.0,1340.0
85,308,848.774707120124,34,31.0,512.0,2,0.9999971779083342,0,0,False,-828.0,828.0
85,551,124.62262447435072,64,61.0,486.0,3,0.9987986877190391,0,0,False,-342.0,342.0
85,1155,23585.897468626365,13,10.0,1208.0,4,0.9806235672868195,0,0,True,74.0,74.0
85,1531,4834.42421131149,11,8.0,752.0,5,0.9815338414748077,0,0,True,34.0,34.0
85,1939,22112.38744720931,15,12.0,816.0,6,0.9720279730133716,0,0,True,76.0,76.0
85,2333,28182.088439558924,13,10.0,788.0,7,0.9717697312642525,0,0,True,72.0,72.0
85,2726,24070.32791071591,14,11.0,786.0,8,0.9726363251951577,0,0,True,74.0,74.0
85,3128,23024.835173449545,14,11.0,804.0,9,0.9712178386828945,0,0,True,76.0,76.0
85,3525,6567.260260787402,11,8.0,794.0,10,0.9724972714836234,0,0,True,34.0,34.0
85,3960,24976.80748489549,13,10.0,870.0,11,0.9691421526302699,0,0,True,74.0,74.0
85,4372,22163.732950373684,14,11.0,824.0,12,0.9709830441967979,0,0,True,78.0,78.0
85,4780,26239.045427157205,13,10.0,816.0,13,0.9719323297890423,0,0,False,894.0,894.0
86,52,2283.9553344800684,28,25.0,0.0,1,0.4390850455333388,0,0,False,-1140.0,1140.0
86,333,25760.15528711462,17,14.0,562.0,2,0.997107850806574,0,0,False,-578.0,578.0
86,598,1076.9251252464912,16,13.0,530.0,3,0.9921089107736948,0,0,True,-48.0,48.0
86,929,867.3564099201163,18,15.0,662.0,4,0.985984092508537,0,0,True,-46.0,46.0
86,1259,788.0341697393994,18,15.0,660.0,5,0.9784259484420206,0,0,True,-50.0,50.0
86,1589,934.3060441836536,20,17.0,660.0,6,0.9713406727540472,0,0,True,-50.0,50.0
86,1923,748.8505293661049,18,15.0,668.0,7,0.9657042847754647,0,0,True,-48.0,48.0
86,2259,893.843720437502,19,16.0,672.0,8,0.9612161237117687,0,0,True,-46.0,46.0
86,2596,786.3792642426497,20,17.0,674.0,9,0.9568085891476155,0,0,True,-48.0,48.0
86,2934,1041.3503599463597,20,17.0,676.0,10,0.9540548886384932,0,0,True,-50.0,50.0
86,3275,883.7669456356565,22,19.0,682.0,11,0.9455359993017456,0,0,True,-52.0,52.0
86,3620,875.2770250041688,19,16.0,690.0,12,0.9423860280111112,0,0,True,-50.0,50.0
86,3967,776.8300832127812,18,15.0,694.0,13,0.9411143895224889,0,0,True,-48.0,48.0
86,4312,852.5087999770521,20,17.0,690.0,14,0.9366385993472512,0,0,True,-50.0,50.0
86,4655,898.8721810127417,19,16.0,686.0,15,0.9357871798432026,0,0,False,636.0,636.0
86,4988,769.8681604687284,18,15.0,666.0,16,0.9383009248114718,0,0,False,1302.0,1302.0
87,50,238.90294659659202,30,27.0,0.0,1,0.43954985172910005,0,0,False,-1178.0,1178.0
87,307,88.60770727435059,33,30.0,514.0,2,0.9999917158038841,0,0,False,-664.0,664.0
87,615,82.16030084601425,17,14.0,616.0,3,0.9999945509027364,0,0,True,-48.0,48.0
87,861,21.901002656554784,75,72.0,492.0,4,0.9999995632642941,0,0,False,-206.0,206.0
87,1332,44731.73333459124,14,11.0,942.0,5,0.9982871509138183,0,0,True,80.0,80.0
87,1671,43558.36085546792,15,12.0,678.0,6,0.9980316764667425,0,0,True,82.0,82.0
87,1996,43246.889289773164,15,12.0,650.0,7,0.9980278110460262,0,0,True,82.0,82.0
87,2325,44348.64454737918,15,12.0,658.0,8,0.997895081884295,0,0,True,80.0,80.0
87,2665,43964.59062495082,14,11.0,680.0,9,0.9978474556418894,0,0,True,80.0,80.0
87,3021,43424.23947578554,15,12.0,712.0,10,0.997940632373838,0,0,True,80.0,80.0
87,3366,43906.63537253121,15,12.0,690.0,11,0.9981104989962294,0,0,True,82.0,82.0
87,3726,43900.71530696347,14,11.0,720.0,12,0.998246711056681,0,0,True,80.0,80.0
87,4092,43791.17418634186,15,12.0,732.0,13,0.9982964895938256,0,0,True,80.0,80.0
87,4448,44057.545892451264,15,12.0,712.0,14,0.9983885627686896,0,0,True,82.0,82.0
87,4788,44683.20004610709,15,12.0,680.0,15,0.9983301080007212,0,0,False,762.0,762.0
88,54,3265.336353798514,33,30.0,0.0,1,0.4386655579416643,0,0,False,-1112.0,1112.0
88,310,2314.6809135499543,10,7.0,512.0,2,0.9959621829684794,0,0,False,-600.0,600.0
88,558,355.8076934647414,18,15.0,496.0,3,0.9922092988373328,0,0,True,-104.0,104.0
88,800,138.65964565239855,120,118.0,484.0,4,0.9967879784066678,0,0,True,-102.0,102.0
88,1208,1615.9347862671564,9,6.0,816.0,5,0.9892858809336195,0,0,True,40.0,40.0
88,1560,3688.115005008178,10,7.0,704.0,6,0.97366229625599,0,0,True,42.0,42.0
88,1850,14740.365309834224,17,14.0,580.0,7,0.963704987670304,0,0,True,92.0,92.0
88,2107,2685.696907778053,10,7.0,514.0,8,0.9723001143622274,0,0,True,42.0,42.0
88,2603,2158.0152866547137,10,7.0,992.0,9,0.9602804786479121,0,0,True,42.0,42.0
88,2953,9043.884740273643,16,13.0,700.0,10,0.9536947661780404,0,0,True,88.0,88.0
88,3270,11150.963685301569,17,14.0,634.0,11,0.9564292717320174,0,0,True,88.0,88.0
88,3761,9862.94273665055,17,14.0,982.0,12,0.9490499988412158,0,0,True,90.0,90.0
88,4052,2508.4569682405354,10,7.0,582.0,13,0.9499700239013481,0,0,True,42.0,42.0
88,4343,13281.380151952759,17,14.0,582.0,14,0.9487069314654238,0,0,True,90.0,90.0
88,4756,9348.674671736995,17,14.0,826.0,15,0.9542361370943875,0,0,False,916.0,916.0
89,76,204.392983674859,27,24.0,0.0,1,0.4360388730301671,0,0,False,-1328.0,1328.0
89,327,791.9909346001426,18,15.0,502.0,2,0.9999944843212247,0,0,False,-826.0,826.0
89,577,241.80341779215223,79,76.0,500.0,3,0.9999993271351656,0,0,False,-326.0,326.0
89,1126,858.8185215488866,15,12.0,1098.0,4,0.9790500519842885,0,0,True,-42.0,42.0
89,1588,5226.357926576067,10,7.0,924.0,5,0.9623107806793667,0,0,True,36.0,36.0
89,1983,941.248913879369,15,12.0,790.0,6,0.9587125326554672,0,0,True,-38.0,38.0
89,2383,1013.2783849549811,15,12.0,800.0,7,0.9559749801581373,0,0,True,-40.0,40.0
89,2777,857.8994369425042,16,13.0,788.0,8,0.9532933496440741,0,0,True,-38.0,38.0
89,3186,903.4696268245532,18,15.0,818.0,9,0.9436482504564002,0,0,True,-40.0,40.0
89,3630,933.6783684823556,16,13.0,888.0,10,0.9353128412189298,0,0,True,-34.0,34.0
89,4081,1048.0975350220442,17,14.0,902.0,11,0.9355778963620202,0,0,True,-32.0,32.0
89,4534,839.7762503363708,16,13.0,906.0,12,0.9384358779343673,0,0,True,-36.0,36.0
89,4928,1496.4539666287947,14,11.0,788.0,13,0.9357513312360065,0,0,False,752.0,752.0
90,52,1497.1501619345142,31,28.0,0.0,1,0.4390850455333388,0,0,False,-1350.0,1350.0
90,306,7977.840338303255,32,29.0,508.0,2,0.9995265745465618,0,0,False,-842.0,842.0
90,762,504.17314471438476,21,18.0,912.0,3,0.9947923992938572,0,0,True,70.0,70.0
90,1262,397.2129115693691,31,28.0,1000.0,4,0.979542368223846,0,0,True,56.0,56.0
90,1762,370.503841921174,29,26.0,1000.0,5,0.9679980837066016,0,0,True,78.0,78.0
90,2259,572.1683814519278,28,25.0,994.0,6,0.9674739359187313,0,0,True,88.0,88.0
90,2761,460.6019846066609,27,24.0,1004.0,7,0.9695920150903476,0,0,True,66.0,66.0
90,3263,287.5954162140642,23,20.0,1004.0,8,0.9675843553198923,0,0,True,66.0,66.0
90,3757,730.6590309825317,23,20.0,988.0,9,0.9545359504487758,0,0,True,50.0,50.0
90,4264,371.1468680182073,27,24.0,1014.0,10,0.9419286602962971,0,0,True,66.0,66.0
90,4761,530.9000640597113,20,17.0,994.0,11,0.9401331397150365,0,0,False,1060.0,1060.0
91,51,2141.8565674854153,31,28.0,0.0,1,0.4393114895774276,0,0,False,-984.0,984.0
91,347,190.1142857611017,17,14.0,592.0,2,0.9999995946889343,0,0,False,-392.0,392.0
91,606,2505.0661692602916,41,38.0,518.0,3,0.9959182034206001,0,0,True,126.0,126.0
91,954,3323.0329369304236,19,16.0,696.0,4,0.9763980617008327,0,0,True,88.0,88.0
91,1325,3193.7185834437614,20,17.0,742.0,5,0.9553869454204856,0,0,True,88.0,88.0
91,1692,3897.8086963792084,18,15.0,734.0,6,0.9489332453376373,0,0,True,86.0,86.0
91,2036,1197.3307310230225,10,7.0,688.0,7,0.9473010909834618,0,0,True,42.0,42.0
91,2407,1357.6261104174464,10,7.0,742.0,8,0.9382117047155714,0,0,True,40.0,40.0
91,2813,3434.3436505919008,18,15.0,812.0,9,0.9335953684123164,0,0,True,86.0,86.0
91,3201,3310.7928395944937,19,16.0,776.0,10,0.9378711157225501,0,0,True,88.0,88.0
91,3569,1085.141241365033,10,7.0,736.0,11,0.9417544442046223,0,0,True,40.0,40.0
91,3907,3072.0255783260063,19,16.0,676.0,12,0.9384782500091104,0,0,True,88.0,88.0
91,4307,1153.5334438359089,10,7.0,800.0,13,0.9460485554952812,0,0,True,40.0,40.0
91,4611,1466.340827973141,10,7.0,608.0,14,0.9425199065032803,0,0,False,648.0,648.0
92,54,268.4547961669206,23,20.0,0.0,1,0.4386655579416643,0,0,False,-752.0,752.0
92,319,75.49337937844716,73,70.0,530.0,2,0.9999989969818194,0,0,False,-222.0,222.0
92,781,4549.84604134835,15,12.0,924.0,3,0.9706370910472027,0,0,True,80.0,80.0
92,1088,5031.923275214171,14,11.0,614.0,4,0.9555448400819544,0,0,True,78.0,78.0
92,1369,1360.6410471631352,10,7.0,562.0,5,0.9527751569407544,0,0,True,38.0,38.0
92,1685,1234.4246926785718,11,8.0,632.0,6,0.9438126307973309,0,0,True,38.0,38.0
92,2014,4180.307058703311,14,11.0,658.0,7,0.9356989718044175,0,0,True,78.0,78.0
92,2320,4513.259480938783,16,13.0,612.0,8,0.938385488045508,0,0,True,82.0,82.0
92,2622,4893.61826362242,14,11.0,604.0,9,0.9387673880077407,0,0,True,78.0,78.0
92,2927,5190.109835755355,14,11.0,610.0,10,0.9419355126892472,0,0,True,78.0,78.0
92,3230,4500.102915753384,15,12.0,606.0,11,0.9453170474682606,0,0,True,80.0,80.0
92,3536,4332.992141128781,15,12.0,612.0,12,0.948263312121259,0,0,True,80.0,80.0
92,3840,4421.212436181796,14,11.0,608.0,13,0.9512257634407117,0,0,True,80.0,80.0
92,4137,5359.219386772818,14,11.0,594.0,14,0.9530349173789333,0,0,True,78.0,78.0
92,4437,5118.354986876517,14,11.0,600.0,15,0.9549079196736772,0,0,True,78.0,78.0
92,4740,4730.170641250999,14,11.0,606.0,16,0.9572588682602443,0,0,False,684.0,684.0
93,58,159.05547906874787,35,32.0,0.0,1,0.4379452951249617,0,0,False,-1610.0,1610.0
93,307,11.991914937722129,41,38.0,498.0,2,0.9929305344770282,0,0,False,-1112.0,1112.0
93,586,98.20595512630453,26,23.0,558.0,3,0.9999721312599192,0,0,False,-554.0,554.0
93,904,3448.170110175425,13,10.0,636.0,4,0.9899224522772345,0,0,True,82.0,82.0
93,1402,2453.0438956791218,13,10.0,996.0,5,0.9798609484420591,0,0,True,122.0,122.0
93,1900,4627.607881310023,14,11.0,996.0,6,0.9769116129824486,0,0,True,66.0,66.0
93,2399,3674.1837298650053,12,9.0,998.0,7,0.9780558342153682,0,0,True,94.0,94.0
93,2895,3793.640923123488,14,11.0,992.0,8,0.9778940626548502,0,0,True,90.0,90.0
93,3394,4920.162858267738,14,11.0,998.0,9,0.9759042964568333,0,0,True,90.0,90.0
93,3917,21974.94966280746,14,11.0,1046.0,10,0.9786351749862363,0,0,False,158.0,158.0
93,4391,4428.676754535447,14,11.0,948.0,11,0.9830156770511146,0,0,True,92.0,92.0
